filename,last_update_time,success,process_time,retry_count,status,error_reason
ShowMarginChartWeek_2450_神腦.xls,2026-06-06 16:30:37 CST,true,2026-06-06 16:30:30 CST,0,success,
ShowMarginChartWeek_2303_聯電.xls,2026-06-06 16:30:59 CST,true,2026-06-06 16:30:51 CST,0,success,
ShowMarginChartWeek_7708_全家餐飲.xls,2026-06-06 16:31:16 CST,true,2026-06-06 16:31:09 CST,0,success,
ShowMarginChartWeek_6613_朋億.xls,2026-06-06 16:31:35 CST,true,2026-06-06 16:31:26 CST,0,success,
ShowMarginChartWeek_7703_銳澤.xls,2026-06-06 16:31:54 CST,true,2026-06-06 16:31:47 CST,0,success,
ShowMarginChartWeek_2353_宏碁.xls,2026-06-06 16:32:11 CST,true,2026-06-06 16:32:03 CST,0,success,
ShowMarginChartWeek_3158_嘉實.xls,2026-06-06 16:32:27 CST,true,2026-06-06 16:32:19 CST,0,success,
ShowMarginChartWeek_6035_悠遊卡.xls,2026-06-06 16:32:46 CST,true,2026-06-06 16:32:39 CST,0,success,
ShowMarginChartWeek_7722_LINEPAY.xls,2026-06-06 16:33:06 CST,true,2026-06-06 16:32:59 CST,0,success,
ShowMarginChartWeek_5904_寶雅.xls,2026-06-06 16:33:25 CST,true,2026-06-06 16:33:17 CST,0,success,
ShowMarginChartWeek_6182_合晶.xls,2026-06-06 16:33:47 CST,true,2026-06-06 16:33:39 CST,0,success,
ShowMarginChartWeek_6962_奕力-KY.xls,2026-06-06 16:34:04 CST,true,2026-06-06 16:33:57 CST,0,success,
ShowMarginChartWeek_7705_三商餐飲.xls,2026-06-06 16:34:23 CST,true,2026-06-06 16:34:16 CST,0,success,
ShowMarginChartWeek_3014_聯陽.xls,2026-06-06 16:34:45 CST,true,2026-06-06 16:34:37 CST,0,success,
ShowMarginChartWeek_6720_久昌.xls,2026-06-06 16:35:04 CST,true,2026-06-06 16:34:56 CST,0,success,
ShowMarginChartWeek_6757_台灣虎航.xls,2026-06-06 16:35:19 CST,true,2026-06-06 16:35:12 CST,0,success,
