filename,last_update_time,success,process_time,retry_count,status,error_reason
ShowSaleMonChart_7703_銳澤.xls,2026-08-09 13:16:59 CST,true,2026-08-09 13:16:48 CST,0,success,
ShowSaleMonChart_9914_美利達.xls,2026-08-09 13:03:21 CST,false,2026-08-10 14:32:40 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 9914 after 11.7 seconds
ShowSaleMonChart_7805_威聯通.xls,2026-08-09 13:12:24 CST,true,2026-08-09 13:12:15 CST,0,success,
ShowSaleMonChart_2344_華邦電.xls,2026-08-09 13:27:11 CST,true,2026-08-09 13:27:00 CST,0,success,
ShowSaleMonChart_2324_仁寶.xls,2026-08-10 14:17:47 CST,true,2026-08-10 14:17:34 CST,0,success,
ShowSaleMonChart_3022_威強電.xls,2026-08-09 13:18:29 CST,true,2026-08-09 13:18:19 CST,0,success,
ShowSaleMonChart_8454_富邦媒.xls,2026-08-09 12:38:26 CST,false,2026-08-10 13:50:30 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 8454 after 10.8 seconds
ShowSaleMonChart_2480_敦陽科.xls,2026-08-09 12:38:08 CST,false,2026-08-10 13:49:37 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 2480 after 13.6 seconds
ShowSaleMonChart_7712_博盛半導體.xls,2026-08-10 13:46:44 CST,true,2026-08-10 13:46:35 CST,0,success,
ShowSaleMonChart_2356_英業達.xls,2026-08-09 13:12:08 CST,true,2026-08-09 13:11:57 CST,0,success,
ShowSaleMonChart_6231_系微.xls,2026-08-09 13:25:37 CST,true,2026-08-09 13:25:25 CST,0,success,
ShowSaleMonChart_3029_零壹.xls,2026-08-09 13:11:20 CST,true,2026-08-09 13:11:10 CST,0,success,
ShowSaleMonChart_2359_所羅門.xls,2026-08-09 13:21:26 CST,true,2026-08-09 13:21:17 CST,0,success,
ShowSaleMonChart_6442_光聖.xls,2026-08-09 13:17:18 CST,true,2026-08-09 13:17:09 CST,0,success,
ShowSaleMonChart_2330_台積電.xls,2026-08-09 13:13:37 CST,true,2026-08-09 13:13:26 CST,0,success,
ShowSaleMonChart_3479_安勤.xls,2026-08-09 12:40:01 CST,false,2026-08-10 13:54:39 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 3479 after 10.1 seconds
ShowSaleMonChart_3048_益登.xls,2026-08-10 14:23:18 CST,true,2026-08-10 14:23:07 CST,0,success,
